ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-32768,1024,2264,4377,965,-1,32767,2316,25908,-6669,913,-1
-32768,952,2480,4609,383,-1,32767,2648,28520,10069,707,-1
-32768,2388,2824,4258,505,-1,32396,2880,18772,17597,597,-1
-32768,-3196,-1340,144,2402,-1,32748,2404,11276,14341,530,-1
-32768,-4668,200,-3732,3250,-1,28184,1672,11416,4534,649,-1
-32768,-5376,552,-1928,2992,-1,27884,1388,15076,-6128,375,-1
-32768,-4596,1640,-2390,1284,-1,32244,2172,18016,-12141,505,-1
-32768,-5692,252,-3517,615,-1,32767,3536,21888,-11517,413,-1
-32768,-5028,-848,-4618,725,-1,32476,4776,23816,-6401,197,-1
-32768,-4588,-548,-4942,234,-1,31648,4296,22196,-2179,-327,-1
-32768,-2332,744,-4346,-1295,-1,28240,3248,18892,-796,-1069,-1
-31556,-340,752,-3922,-3010,-1,24860,2480,15448,-2061,-1336,-1
-28068,-616,700,-3886,-4532,-1,22956,1040,14572,-2054,-1156,-1
-24100,-48,-8,-2146,-6010,-1,18728,-344,13372,-673,-677,-1
-20220,1128,-1064,-1642,-6558,-1,15500,-340,11484,2588,-208,-1
-14544,1216,-2372,-2392,-6313,-1,9712,152,8696,5926,-56,-1
-9312,1816,-3056,-2772,-4616,-1,5968,-948,5580,9702,508,-1
-4592,1312,-2940,-2499,-2140,-1,2952,-2420,2920,12699,295,-1
-468,1592,-2308,-3042,824,-1,-116,-2156,348,15899,20,-1
-712,2040,-2212,-2680,4076,-1,400,-1892,-3204,18351,259,-1
2964,-160,-2328,-4452,7278,-1,-3516,-1704,-4640,19074,324,-1
2796,-996,-2300,-5133,9478,-1,-3996,-916,-5964,18456,625,-1
1864,-1444,-3284,-5911,10476,-1,-3200,-164,-8524,15591,637,-1
912,-2304,-1776,-3266,10232,-1,-3004,660,-10100,11549,281,-1
804,340,-3396,-2645,7458,-1,-1696,-184,-9796,6917,376,-1
480,-1072,-3168,-796,6033,-1,-2424,-148,-8436,2736,291,-1
420,1320,-1444,1026,3782,-1,-2512,-340,-7716,-1689,-96,-1
-28,2292,-1376,1682,1913,-1,-616,-432,-6868,-4938,-424,-1
1148,208,-1128,2117,1247,-1,32,-600,-5592,-7278,-131,-1
1124,-416,-1120,2433,1015,-1,1152,-1560,-3560,-7586,86,-1
656,-128,-1440,2637,808,-1,1292,-916,-2204,-6436,-87,-1
220,-576,-1860,2343,777,-1,1024,-872,-2584,-4965,79,-1
-332,-328,-2104,2204,1163,-1,888,-1100,-844,-2261,185,-1
-544,12,-1984,1665,904,-1,-696,-660,628,691,-231,-1
-1104,260,-1212,1287,1094,-1,-440,-628,456,2467,-311,-1
-2492,-160,-848,1123,1330,-1,2124,-308,-1076,2763,-277,-1
-4376,-1692,-1160,1815,1855,-1,3260,60,-2216,1953,-337,-1
-8056,-824,-648,1916,1188,-1,4984,-420,-552,289,-430,-1
-12476,-1524,480,2288,345,-1,8812,-356,3528,-4728,-249,-1
-19608,-2792,1764,2934,-1521,-1,16860,-4,12484,-16966,-319,-1
-29616,-4112,2828,3800,-4341,-1,23732,372,21808,-32768,-887,-1
-32768,-6412,4384,4883,-7935,-1,24812,-168,23196,-31401,-158,-1
-32768,-1300,3424,4937,-11795,-1,32767,-44,27876,-14954,1607,-1
-32768,-2168,2616,7758,-15067,-1,32767,964,20784,82,1070,-1
-32768,-2480,2472,6269,-16896,-1,29628,3260,25796,9374,1337,-1
-32768,-2132,2356,4731,-16808,-1,30896,5932,11988,12482,-176,-1
-32768,-6252,3076,-1695,-13832,-1,29196,6328,11504,5810,-862,-1
-32768,-9028,2080,-4398,-13127,-1,28396,4660,15032,-4195,-1650,-1
-32768,-8376,2364,-4452,-14326,-1,31784,1392,20412,-11467,-2160,-1
-32768,-7636,-268,-6003,-15472,-1,32767,-204,22084,-9684,-1533,-1
-32768,-7580,-1352,-7773,-14998,-1,32767,-2836,25444,-4636,-669,-1
-32768,-6280,-2236,-11262,-13266,-1,29888,-1076,22564,963,805,-1
-32768,-5096,-820,-11930,-11043,-1,26188,24,16748,2820,1244,-1
-29244,-3788,432,-10014,-8522,-1,22748,860,12372,1781,1178,-1
-24984,-1372,264,-8728,-6688,-1,18032,1552,10364,1969,1153,-1
-19988,80,-700,-6211,-5631,-1,14508,800,8312,3180,1093,-1
-15232,2020,-2280,-3687,-3937,-1,11596,92,7372,4347,1086,-1
-9468,2788,-3212,-1947,-1793,-1,7424,-500,5780,7205,917,-1
-5628,4744,-1836,-1383,401,-1,4004,-1472,3600,9963,913,-1
-2440,4320,-2364,-1812,2761,-1,1208,-2116,1672,12977,1102,-1
-784,3084,-3280,-2148,5861,-1,-144,-1776,-904,16245,953,-1
