ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-6824,5072,-32768,2375,13337,-1,2444,420,12212,2804,15016,-1
-6564,-1440,-27968,7135,12696,-1,1812,1376,11356,3177,14832,-1
-5396,-2000,-25388,10792,11404,-1,1468,2084,10464,3446,14845,-1
-6316,-2560,-24908,11791,9423,-1,1772,2256,10156,3554,14753,-1
-6468,-2912,-23996,13418,8444,-1,1972,1248,10080,3311,14461,-1
-7768,-3156,-24848,13725,7334,-1,3128,248,9844,3437,14411,-1
-8768,-3364,-25460,15116,6477,-1,4732,-600,9940,3204,15047,-1
-9512,-4960,-25892,18409,5621,-1,4044,-268,11292,1891,15621,-1
-9776,-5232,-27224,19147,3659,-1,5512,184,11208,156,16301,-1
-9960,-4464,-27000,20225,1839,-1,5812,1968,11728,-2024,16051,-1
-11144,-1152,-29716,18558,-666,-1,6004,3368,13816,-3242,15473,-1
-10960,-1512,-29224,20561,-1957,-1,5616,3696,15140,-4460,14501,-1
-11044,-1208,-28560,21395,-3616,-1,4588,3300,16816,-4209,13414,-1
-10416,-1372,-26272,21232,-4526,-1,3792,2196,17404,-2616,12841,-1
-9232,-2516,-24920,21421,-4761,-1,3536,1216,15888,-803,12546,-1
-8168,-3544,-24028,20967,-5042,-1,4684,132,12948,768,13067,-1
-6564,-5248,-22892,21044,-5661,-1,4652,596,11232,373,13335,-1
-6024,-4140,-23016,20283,-6839,-1,5080,1380,9192,-327,13747,-1
-6300,-1820,-23232,18708,-8268,-1,6904,2156,7224,-1224,14023,-1
-7016,1564,-22720,16861,-9811,-1,7500,3640,6428,-2373,14230,-1
-7596,2312,-21768,15193,-11294,-1,5812,4584,7260,-3792,14430,-1
-8360,2884,-20564,15607,-12770,-1,7452,4928,7112,-5081,13918,-1
-8748,2688,-19476,15077,-13821,-1,6108,5616,8776,-5441,13130,-1
-9472,2664,-18272,13442,-15209,-1,5872,5244,10028,-5147,12653,-1
-9604,2616,-16412,12946,-15830,-1,6840,4372,10752,-4591,11947,-1
-9768,2124,-14948,11211,-16782,-1,5960,3436,11868,-4857,11408,-1
-9172,1344,-13324,9896,-17615,-1,6892,2448,12396,-4629,11195,-1
-8840,580,-11976,9156,-18058,-1,6328,2384,12692,-4179,11067,-1
-7988,216,-10640,7537,-18708,-1,6224,2112,12460,-3450,11083,-1
-5756,-2828,-9820,7745,-18090,-1,5436,2872,12464,-2640,11012,-1
-7720,3024,-3748,5352,-19686,-1,6512,2952,11116,-2163,11106,-1
-7312,-1708,-9492,5518,-18474,-1,6428,3512,10348,-1863,10797,-1
-5228,560,-7960,-689,-20706,-1,5452,3400,11004,-1976,10643,-1
-2108,-1076,-6364,70,-20858,-1,5460,3432,10780,-1856,10511,-1
-2300,-492,-8008,-2737,-22211,-1,6904,3704,10028,-1738,10436,-1
-1408,-620,-7328,-4277,-23712,-1,6820,4052,10232,-1626,10244,-1
-176,-868,-8884,-3561,-23372,-1,5868,3824,11504,-1458,10188,-1
788,276,-10368,-6913,-24658,-1,5828,3560,11940,-1549,9741,-1
1328,364,-9136,-9443,-25116,-1,6964,2940,12272,-1256,9397,-1
1232,468,-10892,-10327,-24964,-1,6672,2952,12636,-931,9365,-1
2956,940,-9700,-11424,-25839,-1,5956,2736,13044,-628,9501,-1
3648,740,-9300,-9949,-25766,-1,6312,2488,13004,-191,9500,-1
4524,808,-7880,-10751,-26560,-1,5884,2300,12896,366,9312,-1
3708,3468,-9988,-10321,-27381,-1,5456,1948,12648,892,9153,-1
3548,3140,-12660,-12297,-27864,-1,5156,1688,12364,1672,8910,-1
2944,5016,-11804,-13615,-28826,-1,4408,1656,11736,2123,8855,-1
2976,4812,-10960,-12220,-27921,-1,4132,1592,11144,2448,8749,-1
3012,5080,-10300,-12801,-28090,-1,4820,1868,9712,2674,8605,-1
3604,4972,-11420,-11760,-27540,-1,4620,2484,9464,2872,8320,-1
4024,5280,-12424,-11958,-27417,-1,3948,2380,9120,2972,8038,-1
4680,7276,-11888,-11782,-27025,-1,3536,1828,8708,3207,7464,-1
5812,7264,-12768,-11235,-26427,-1,3512,712,9184,3321,7005,-1
5940,8292,-12992,-11293,-25805,-1,3440,-224,10436,3069,6814,-1
6372,6684,-13316,-10803,-25117,-1,3808,-1344,10860,3468,6729,-1
6136,7796,-17972,-11703,-24397,-1,4088,-2360,13272,3709,6669,-1
7476,7448,-18352,-10744,-23060,-1,4832,-3432,13748,3672,6479,-1
7288,8344,-16456,-10509,-22023,-1,6988,-4156,13684,3716,6724,-1
5016,9232,-17116,-10152,-20710,-1,8216,-4140,13328,2938,7235,-1
2788,10700,-15724,-9822,-19170,-1,9056,-4096,13960,1422,7707,-1
60,11824,-15696,-12563,-18788,-1,9500,-3328,15552,-349,7789,-1
1000,9496,-18412,-15349,-18690,-1,8012,-2288,16456,-975,7725,-1
1352,10656,-18140,-17765,-18336,-1,6572,-964,15860,433,8107,-1
1344,12516,-15844,-18730,-17573,-1,5624,-68,13816,2429,8282,-1
-284,13792,-13864,-18659,-16152,-1,3844,332,11980,3441,7580,-1
-1552,14604,-11972,-18858,-14434,-1,2460,172,9916,3669,6249,-1
-2508,14804,-11352,-20173,-12489,-1,2220,-576,9688,3195,5037,-1
-2908,13652,-12200,-23278,-10765,-1,3268,-1596,9124,2270,4469,-1
-2832,12996,-14100,-25525,-8648,-1,3676,-2940,9500,1769,4355,-1
-2920,13192,-13636,-27953,-6681,-1,3904,-4028,11072,1010,5198,-1
-3352,14680,-13112,-28630,-4489,-1,5864,-5244,10540,1953,6656,-1
-4508,15884,-14240,-28090,-2389,-1,5820,-5780,10856,2896,7986,-1
-4300,16440,-16868,-28138,-827,-1,5944,-6180,11340,2633,9164,-1
-4680,16756,-18392,-26906,1113,-1,4964,-6316,11692,1734,9981,-1
-4788,17384,-18436,-26048,3275,-1,5824,-5980,11208,1340,10814,-1
-4744,16812,-18752,-24733,5947,-1,5892,-4816,10508,2022,11966,-1
-4636,17468,-20196,-24266,9283,-1,5148,-3664,10460,2538,13058,-1
-5468,15588,-23092,-22095,11849,-1,5156,-2900,9964,2349,13643,-1
-5732,14852,-24008,-20478,13318,-1,4460,-2820,10612,1630,14142,-1
-6112,13116,-25328,-19238,15909,-1,4656,-3264,10188,1190,14518,-1
-6040,11260,-25568,-17379,18364,-1,4688,-4000,11224,860,15090,-1
-6220,9620,-27820,-15329,20388,-1,4672,-4248,12340,938,15875,-1
-7040,10728,-29600,-12345,21738,-1,3360,-3656,14772,1095,16557,-1
-7632,10524,-32300,-9439,22824,-1,3016,-2256,15204,2042,17186,-1
-7168,7272,-32768,-5817,23712,-1,2344,-348,13600,3093,17644,-1
-6304,4004,-32768,-1357,23667,-1,3436,956,11652,4144,17453,-1
-5932,228,-32768,3547,23319,-1,4100,2036,10220,4205,16934,-1
-5812,-2476,-32768,8723,22335,-1,2304,2848,9572,3874,16798,-1
-6756,-2656,-32768,13082,20838,-1,1324,3016,9532,4127,16237,-1
-8436,-2060,-32768,16795,18800,-1,3328,3040,9048,2339,16362,-1
-9856,-1160,-32768,20128,16701,-1,2160,1864,10560,-1201,16118,-1
-11584,-1044,-32768,23292,13907,-1,4932,1992,12160,-4161,16074,-1
-12356,688,-32768,24877,11366,-1,5408,1580,13332,-5541,15782,-1
-12288,1968,-31248,26061,8911,-1,6580,1516,14036,-5120,15586,-1
-12004,2600,-29516,26452,6562,-1,5752,1212,15180,-4678,15641,-1
-6456,10624,-3536,32767,5608,-1,6024,132,14812,-3460,15892,-1
-10536,6272,-22244,28129,-1142,-1,4484,1008,13932,-2354,15853,-1
-11288,3676,-28484,30288,-2562,-1,5360,2148,9376,-1380,15498,-1
-11124,2196,-26716,23809,-9366,-1,5552,2928,8944,-2981,15259,-1
-9916,2216,-23852,17310,-3240,-1,7248,3520,6944,-4036,14504,-1
-8876,4672,-19272,16847,-5352,-1,6920,4728,7440,-5218,13803,-1
-8604,3644,-19424,20286,-4012,-1,6540,4276,9348,-5942,13655,-1
-7956,1412,-19404,21269,-5529,-1,7072,3672,10212,-5961,13405,-1
-7776,-704,-16464,16358,-7323,-1,6752,2768,11844,-6178,13511,-1
-6296,-28,-17456,16857,-6914,-1,6680,2048,12604,-6232,13507,-1
-7356,2828,-16276,11967,-10404,-1,8320,1124,12524,-5908,13973,-1
-3900,-648,-6988,12857,-13240,-1,7032,1664,12244,-5241,14117,-1
-4576,-5860,-21092,12763,-12732,-1,7748,1220,12656,-4537,14701,-1
-7460,4,-8496,10421,-15746,-1,6848,2356,10652,-3767,14872,-1
-5520,3880,-9960,7871,-16335,-1,6468,3272,9172,-3185,15080,-1
-5944,-792,-9640,6857,-14637,-1,6488,3720,9616,-2752,14829,-1
-6120,-776,-9436,5688,-14714,-1,8356,3996,8720,-2343,14015,-1
-5608,-3700,-8036,-476,-16977,-1,4532,3712,11748,-2482,13726,-1
-3056,-2440,-7628,258,-19796,-1,3732,3088,12916,-2667,13030,-1
-1648,-908,-7088,-4094,-20717,-1,5684,1600,12292,-1822,12395,-1
-1816,-4232,-6328,-7023,-21573,-1,4532,520,13604,-892,12048,-1
-1052,-932,-7352,-6633,-21431,-1,4216,-284,12896,842,11792,-1
456,-2464,-7680,-7681,-20669,-1,4000,-684,12648,2371,11471,-1
1012,1936,-7552,-11040,-22325,-1,5452,-800,10204,3816,11548,-1
96,1204,-10600,-13596,-23723,-1,5644,-604,9712,4797,11587,-1
1092,2092,-9216,-12242,-23920,-1,6148,-384,10224,5016,11887,-1
1576,1732,-8608,-12076,-23489,-1,8768,-444,10216,3778,12102,-1
1968,2196,-8492,-14384,-25199,-1,10840,-1208,10652,2774,11749,-1
-364,3764,-12752,-14375,-25594,-1,9464,-1104,14332,381,11380,-1
-448,6876,-12908,-20124,-27616,-1,8680,-1136,16704,-809,10469,-1
