mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxz0,corr_gyz0,corr_gxy1,corr_gxz1,corr_gyz1,label
-15902.0833333,4690.69444444,-723.694444444,3472.16666667,366.916666667,-20518.7777778,-337.5,-493.569444444,371.784722222,742.215277778,2817.01765499,1132.700204,1627.02863273,2252.32969677,2123.51597708,3362.1720012,1835.87527571,7134.33012194,2471.82069631,1147.64276601,-15408.0,4554.0,-552.0,3750.0,-66.0,-19248.0,-307.5,199.5,1.0,607.5,2149.73726852,961.011959877,1300.95524691,1854.04861111,1821.97800926,2685.61265432,1528.53472222,6256.24594907,1787.97405478,902.391975309,-10788,7376,2712,9376,5384,-14072,2772,10681,6741,4155,-24172,2764,-4900,-1384,-3744,-30260,-4827,-15164,-6591,-1989,-0.415738673851,-0.0206806530371,-0.0600235052038,0.539921999664,-0.133668463692,-0.300796546746,-0.194195078311,,,0.183351220649,,,3
-16280.6388889,4748.16666667,-556.583333333,3338.11111111,-147.555555556,-20701.5555556,6.70138888889,-558.4375,39.3263888889,302.5,2936.77479395,1156.71653695,1512.71585294,2267.3735988,1769.95949453,3272.77068261,1895.51952426,7336.33332581,2618.38259966,1548.62921565,-16012.0,4702.0,-312.0,3090.0,-400.0,-20128.0,369.5,655.5,-94.5,501.5,2274.87654321,967.946759259,1189.13425926,1888.06481481,1344.40123457,2616.42592593,1548.25115741,6445.78559028,2026.42303241,1291.54166667,-10788,7376,2712,8376,5176,-14072,2772,10681,6741,3476,-24172,2684,-4636,-1384,-3744,-30260,-4827,-15164,-5982,-2840,-0.410684027691,0.0272505098656,-0.148670777178,0.437479316511,-0.058031740996,-0.381096037383,-0.156947928231,,,0.146038560131,,,3
-16037.5555556,4509.38888889,-533.083333333,4000.61111111,388.25,-20298.1388889,189.277777778,669.340277778,-59.4861111111,281.708333333,2073.31573157,1000.53907925,1121.46868925,2020.66079724,1892.92850965,2283.61763854,1696.95531729,7706.34061631,2202.91017624,1567.00333082,-15900.0,4360.0,-376.0,4328.0,38.0,-19688.0,241.0,3221.5,77.0,310.0,1583.07407407,822.284722222,903.02662037,1695.5941358,1610.61111111,1888.53279321,1276.10339506,6261.78269676,1752.32581019,1305.15277778,-12640,6876,1784,8256,4188,-16384,4610,11760,4793,2835,-22948,2684,-3668,-924,-2924,-26000,-3538,-16448,-5982,-2840,-0.427421266783,0.292996336733,0.0924375329386,0.546750360745,-0.143806820646,-0.282894057503,-0.532304910368,,,0.260303114497,,,3
-16101.7777778,4760.75,-985.5,3440.11111111,706.666666667,-20464.8055556,-377.979166667,-112.388888889,658.826388889,653.229166667,2250.52018989,928.947426757,1250.49945826,2196.67802311,1702.8352827,2278.91381709,2501.77427799,7772.38695425,1723.70837153,1890.72758674,-15748.0,4818.0,-986.0,3388.0,816.0,-20032.0,-365.0,1958.0,345.0,1053.0,1631.03703704,771.951388889,1032.33333333,1902.11265432,1425.12962963,1877.81712963,1918.72916667,6431.19753086,1339.47135417,1494.11516204,-10616,6876,1784,8924,4152,-16384,4610,12293,4793,3075,-22796,2760,-3632,-924,-2336,-26716,-7114,-16448,-3221,-4032,-0.145786235138,-0.441652570304,0.185369124909,0.212689045436,0.103879121568,-0.268689471527,-0.415118848982,,,0.0521864504509,,,3
-16409.2777778,4522.30555556,-773.222222222,3918.86111111,853.555555556,-20865.0833333,-366.180555556,1078.61805556,42.7569444444,84.7013888889,2732.49735525,1104.34256162,1671.10541048,2781.3093526,1973.64544246,2525.26545998,2423.09174765,7630.60391344,2132.2955923,1894.35056709,-15864.0,4458.0,-822.0,3518.0,1076.0,-20922.0,268.5,2063.5,96.0,-41.0,2046.72839506,878.591820988,1436.76080247,2453.89313272,1512.95061728,2063.76041667,1984.18422068,6309.68296682,1513.0242091,1562.61950231,-10616,9144,3020,9844,5608,-17172,3602,12293,6962,3584,-23464,2252,-4028,-1632,-5508,-27164,-7114,-17257,-4975,-4032,-0.384548805083,-0.00617827679064,0.0241232842129,0.542021683934,-0.297291070623,-0.463972977582,-0.0310668892454,,,-0.00916892978606,,,3
-15930.9722222,4840.44444444,-804.305555556,3651.80555556,516.472222222,-20389.0833333,18.8333333333,-319.069444444,243.986111111,494.368055556,2582.7145148,1413.57978236,2015.11258523,3065.93834249,2321.81122916,2786.77990856,2233.60742743,9031.90765781,2236.33827516,1882.2593727,-15294.0,4842.0,-668.0,3074.0,738.0,-19934.0,663.5,434.5,177.0,309.5,1908.47878086,1138.72222222,1662.48919753,2513.2974537,1871.23996914,2195.04166667,1789.98611111,7692.75289352,1693.88869599,1540.99228395,-11716,9200,3112,9844,6420,-15652,4008,14761,6962,4935,-23464,2252,-5136,-10160,-5508,-28140,-6492,-18529,-4975,-3720,-0.282420384754,-0.0843343755977,-0.0379993461716,0.337726749537,-0.12663936183,-0.40730571306,-0.0189874377543,,,-0.132484706475,,,3
-16096.25,4930.05555556,-1068.16666667,3018.02777778,148.055555556,-20413.3055556,199.4375,39.3125,-490.444444444,256.513888889,2424.47354966,1190.69182321,1763.91654973,2695.64310462,2153.6918499,2614.27242757,1944.48311114,8028.46596436,1861.475585,2135.46328799,-15398.0,4914.0,-898.0,2614.0,192.0,-19872.0,521.0,999.5,-589.0,302.5,1919.01736111,953.084104938,1373.40046296,2070.22646605,1773.4992284,2008.2816358,1315.87413194,6548.79079861,1507.47685185,1774.47183642,-11716,9200,3112,10124,6420,-15652,4008,14761,3661,4935,-23068,2532,-5136,-10160,-3652,-28140,-6492,-18529,-5329,-3720,-0.21746652027,-0.0375611310214,-0.23493151512,0.114497191734,0.0277777316255,-0.433236504967,-0.0220664080771,,,-0.111338654352,,,3
-16213.4722222,4655.91666667,-301.083333333,3797.13888889,-86.8888888889,-20604.3888889,-89.75,1060.21527778,109.618055556,392.541666667,2213.03913409,1194.36583811,1171.60247381,2461.89682574,2209.43241489,2651.18804642,1407.00540752,7696.57449839,2088.76267786,1903.36102384,-15604.0,4416.0,-370.0,4346.0,-702.0,-19394.0,-45.0,2106.0,-5.0,557.5,1836.04513889,1030.85185185,913.123842593,2037.17901235,1950.94753086,2305.5308642,1026.96180556,6517.91059028,1656.2271412,1507.79571759,-12568,8108,2780,10124,5152,-17092,3357,12371,4683,4940,-22388,2848,-3988,-2332,-4016,-26724,-4101,-15147,-5329,-3579,-0.495589581723,0.198027539906,-0.152057483623,0.57011195192,0.0383923416552,-0.332849506352,0.265157890354,,,0.444697121207,,,3
-15860.5833333,5115.47222222,-177.5,2699.72222222,-790.083333333,-20562.8055556,-353.131944444,453.430555556,358.1875,656.548611111,2187.49703217,1391.67147048,1204.38386883,2558.66917562,1799.56463849,2466.75947016,1977.63721862,8020.89023855,1907.96590684,1578.32499436,-15564.0,5172.0,-194.0,2090.0,-1112.0,-20102.0,-435.0,2312.0,140.0,597.5,1675.56944444,1170.93132716,887.972222222,2279.36959877,1381.01157407,2042.74498457,1547.31066744,7020.07908951,1574.95920139,1213.38599537,-11512,8204,2780,7912,4848,-17092,3357,12371,4683,4940,-22108,2848,-3888,-2332,-4016,-26644,-5527,-15147,-3592,-1823,-0.248039853082,-0.211043250483,-0.398604343422,0.3883883498,0.261986198905,-0.17461621419,0.268479112003,,,0.224500546551,,,3
-16190.8888889,5085.13888889,-277.25,2637.72222222,-723.111111111,-20884.4166667,36.1597222222,-691.145833333,-205.895833333,-49.6319444444,2513.42641094,1247.16501233,1513.60868053,2568.70642105,1499.13410491,2689.3617396,1838.38654428,8511.0851633,2523.34097466,1252.45142974,-15728.0,4958.0,-238.0,2014.0,-696.0,-20402.0,391.5,1041.5,-560.0,-180.0,1929.07098765,1027.59104938,1237.13541667,2194.12037037,1200.91975309,2102.64699074,1473.42698688,7454.5787037,1773.14699074,938.436728395,-11324,8204,2548,9552,3372,-16344,2571,10891,8226,4121,-22108,3068,-3888,-2728,-4552,-28756,-5527,-17077,-6094,-2483,-0.272522596103,0.125681764615,-0.191915302711,0.562652714051,-0.304912029327,-0.27059136873,0.110902478679,,,-0.454168892783,,,3
-16303.3611111,4955.25,-510.611111111,2888.02777778,-248.416666667,-21052.5,-47.3194444444,-1605.50694444,354.909722222,344.354166667,2909.09171082,1053.45316622,1428.41402154,2504.60420765,1670.28839476,3239.73090051,1884.8065496,8204.55242213,2652.65269503,1375.62100646,-15482.0,5134.0,-522.0,2556.0,-202.0,-20362.0,271.5,-2242.5,-363.0,106.0,2294.84143519,881.5,1148.16666667,2134.69598765,1257.27893519,2567.71527778,1405.20871914,6686.64544753,1967.78366127,987.308738426,-11324,7348,2548,9552,5580,-16084,3465,11454,8226,4507,-24952,2736,-3132,-2728,-4552,-30944,-5577,-17077,-6094,-2483,-0.259186862006,-0.0705435222499,0.153689216627,0.501412804149,-0.173678351696,-0.319234957786,-0.256612340455,,,-0.0707779835574,,,3
