mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxz0,corr_gyz0,corr_gxy1,corr_gxz1,corr_gyz1,label
-4750.77777778,9852.5625,10958.5833333,-539.583333333,-1763.33333333,-20710.5833333,4438.6875,-1519.38194444,220.944444444,445.930555556,4863.87049602,11425.0229843,16073.5752288,562.165188624,1424.88587201,794.546935157,9368.08486781,17178.8663184,904.729297518,1226.69232128,-5080.0,11216.0,15570.0,-508.0,-1912.0,-20894.0,5504.0,-2204.5,168.5,568.5,4372.73919753,9878.30121528,12304.6365741,422.010416667,1244.76851852,656.538194444,7890.35763889,15906.2569444,776.802469136,918.047453704,2512,32767,31116,1364,1888,-18808,21868,21457,2113,2614,-12832,-12204,-32224,-2352,-4304,-22496,-14834,-29203,-1316,-3486,-0.600619462667,-0.699148076248,0.52374969745,-0.113743263286,-0.1014779287,-0.129906294807,-0.149257255466,,,-0.110948480174,,,2
-2857.22222222,5323.02777778,6980.80555556,-457.027777778,-1507.38888889,-20813.3333333,5538.70138889,-4389.79861111,211.8125,454.270833333,4311.86549027,11321.09331,18387.651652,461.891216334,1384.7915857,715.436039959,7821.21102178,14599.0768654,816.708565329,1339.01326899,-892.0,4136.0,10844.0,-466.0,-1546.0,-20944.0,6726.0,-10342.0,213.5,522.5,3904.81481481,9279.52932099,15510.660108,351.957947531,1196.41435185,564.203703704,6478.59567901,12992.7155671,647.326388889,1063.88454861,2660,30808,30684,1676,1888,-18808,21868,20121,2268,3397,-11344,-17264,-32224,-1732,-4304,-22496,-10350,-29203,-1316,-2749,-0.663583429765,-0.693717296063,0.684675170237,-0.0585019981656,-0.0882351703784,-0.0491087486828,-0.239013546444,,,0.0800715736383,,,2
-1377.36111111,5169.16666667,3977.69444444,-477.611111111,-1662.83333333,-20867.8333333,4067.85416667,2162.75,73.7708333333,248.173611111,4129.24056177,11903.9768768,17006.5984106,555.640839763,1319.54133799,706.917013755,6830.54157307,14497.7211629,637.142755724,1595.7444821,80.0,5254.0,4326.0,-460.0,-1584.0,-20944.0,6146.5,5708.0,51.5,329.0,3383.96257716,9844.05555556,14273.3931327,422.522376543,1141.26851852,525.905092593,5883.79311343,13611.1111111,473.278356481,1295.90673225,4232,27056,29872,1676,788,-18740,15724,22002,2268,3397,-12824,-19644,-30060,-1960,-4312,-22968,-10350,-21331,-1179,-3518,-0.616696168071,-0.678883404807,0.810069612038,-0.0694538945381,-0.347675660234,0.0606411109292,-0.308500798001,,,0.166225253386,,,2
-3249.19444444,10158.1388889,9368.27777778,-603.777777778,-2108.80555556,-20766.4166667,3013.20138889,4344.54861111,47.4375,244.256944444,5073.66624767,10991.3759446,14244.1522323,578.806445473,1346.18250863,851.990901655,7214.99243522,15590.6476816,814.488116041,1515.40736865,-2780.0,11800.0,13776.0,-606.0,-2284.0,-20834.0,4652.5,12373.5,34.0,327.5,4510.61651235,8865.07175926,11369.9344136,446.333333333,1161.36072531,665.070601852,6317.80401235,14262.7336034,666.372395833,1222.7740162,4232,27256,28520,988,788,-18672,15724,24342,1784,3368,-13612,-19644,-28888,-2016,-4900,-22968,-10138,-23269,-1686,-3518,-0.612553737825,-0.760269730423,0.796251336125,-0.08725229062,-0.301284736489,0.0119801647056,-0.142476379016,,,-0.0113704582993,,,2
-4509.44444444,9574.81944444,11803.4444444,-771.833333333,-1904.88888889,-20734.8888889,3920.63888889,-1704.77777778,164.361111111,390.625,4929.35111374,11657.4678707,14599.7158751,544.574537206,1410.91120243,870.685150284,7517.49928162,16869.9757377,1019.89012579,1461.52300042,-4938.0,9402.0,16592.0,-772.0,-2170.0,-20846.0,4932.0,-6262.5,37.5,510.0,4443.92438272,9213.8586034,11385.5679012,427.444444444,1213.09259259,706.981481481,6341.09567901,15811.6481481,831.743441358,1090.36458333,3768,32767,30712,816,1248,-18652,20612,24342,3261,3505,-13612,-20204,-27692,-2080,-4900,-22568,-10138,-28706,-1686,-4113,-0.606447468785,-0.73028509431,0.619608985033,0.00958590663161,-0.204403818179,0.0226660730275,-0.165279507536,,,-0.0364095820414,,,2
-2885.55555556,4202.29166667,6372.77777778,-818.972222222,-1252.38888889,-20842.1111111,5035.67361111,-3561.20138889,231.048611111,406.201388889,4778.73907028,13015.1947944,18032.866183,636.697905603,1423.28907526,731.420374198,7410.45422655,16402.4789933,874.22702185,1894.2726138,-798.0,4106.0,11032.0,-822.0,-1156.0,-20942.0,6065.5,-11111.5,107.5,862.0,4227.13580247,9801.6568287,15455.9367284,490.875385802,1236.47145062,579.461419753,6292.25607639,15043.3483796,676.764371142,1395.04272762,3768,32767,30712,776,1248,-18652,20612,21647,3261,3505,-12516,-25144,-31128,-2336,-4304,-22568,-9357,-28706,-1083,-5165,-0.644933766896,-0.715495291543,0.740456297215,0.128790432645,-0.212263351658,0.0483662782144,-0.304994746502,,,-0.00152905347438,,,2
-3332.72222222,5710.06944444,2995.38888889,-762.388888889,-1267.33333333,-20834.9444444,3788.49305556,2686.25,162.145833333,292.298611111,5063.41270035,14300.520476,16924.8659658,654.582695349,1490.95473237,728.934923547,9598.57258327,17250.5206369,609.604812592,2027.96550391,-774.0,4706.0,6118.0,-714.0,-1238.0,-20946.0,6217.5,8883.0,164.5,920.0,4407.85725309,11579.5445602,13877.5933642,511.854938272,1303.48148148,575.798611111,8385.97328318,16052.7118056,490.326388889,1578.92544367,2368,32767,29692,776,1444,-18884,21091,26205,1367,3451,-14264,-25144,-32768,-2336,-4320,-22652,-15291,-28387,-1284,-5165,-0.679162807704,-0.620448669224,0.769033422877,-0.100301003018,-0.19787265721,0.0909371322403,-0.162398226802,,,-0.260717585736,,,2
-4935.69444444,11385.9861111,8748.25,-655.583333333,-1766.08333333,-20735.0277778,5154.75694444,3213.56944444,140.048611111,496.506944444,5004.75964965,12799.9753961,14803.6780704,545.238146468,1373.92484348,785.652211748,10495.572458,17265.7091287,656.322828312,1525.34917244,-4310.0,15294.0,10016.0,-598.0,-1912.0,-20688.0,7441.0,9975.5,67.0,701.5,4467.83989198,10609.8773148,11063.9409722,434.9375,1170.66087963,629.222993827,8956.84288194,15810.4010417,525.82976466,1086.70688657,4108,32767,30116,476,1444,-18884,21696,27146,1504,3451,-14264,-23364,-32768,-2316,-4320,-22916,-15291,-27573,-1284,-4319,-0.643599117174,-0.526771334036,0.592784299474,-0.27686863601,-0.201194618825,-0.0210265148158,0.140457166957,,,-0.272321837283,,,2
-3893.69444444,8382.33333333,10419.25,-555.444444444,-1430.36111111,-20743.3611111,4381.21527778,-3344.47916667,206.875,666.777777778,4310.76891439,12695.8253146,14868.9848542,623.393754473,1327.01298001,793.706667656,9598.82929572,17722.6175634,802.08387573,1770.59719468,-3160.0,7866.0,11294.0,-530.0,-1504.0,-20678.0,4489.5,-9024.5,42.5,633.0,3776.3912037,10075.3425926,11889.3125,476.913580247,1071.22993827,615.538966049,8296.67062114,15899.2332176,684.243055556,1340.91820988,4108,29596,30116,920,2100,-18912,21939,28013,2206,3930,-13132,-26252,-26820,-2252,-4180,-23020,-11415,-27471,-1259,-4429,-0.56500427723,-0.501489750315,0.567431749839,0.0120209737959,-0.170469886877,-0.00616406295063,0.00934103246926,,,-0.293379264751,,,2
-2360.72222222,4074.13888889,4563.66666667,-682.638888889,-844.194444444,-20829.0277778,4164.59722222,-1498.3125,-6.43055555556,353.486111111,4019.79868411,13537.7534525,17334.5083923,652.490726683,1356.8309709,724.151163994,9299.39775952,17546.3584354,765.88159954,2024.90284317,-760.0,4246.0,8058.0,-738.0,-908.0,-20816.0,5351.0,-8143.5,-89.5,447.0,3528.51929012,10645.6867284,14713.6481481,506.677854938,1144.30015432,558.222993827,8241.25289352,16293.6944444,606.712191358,1594.16107253,3440,29596,28864,1028,2100,-18912,21939,28013,2206,3930,-10284,-26252,-32580,-2252,-4180,-23020,-10512,-27471,-1737,-4429,-0.622591000068,-0.631807554854,0.792325498276,0.0201920366866,-0.123502048478,0.197468188387,-0.333295073805,,,-0.374155377907,,,2
-3515.66666667,8192.77777778,5962.55555556,-734.055555556,-1194.41666667,-20827.5833333,3863.11805556,4203.84027778,104.576388889,140.152777778,4710.41236744,13390.2999838,17564.2681759,570.906184077,1496.93671125,665.283908059,9452.50753833,16779.3043188,628.552567243,1614.03384389,-2538.0,9644.0,10012.0,-814.0,-1378.0,-20810.0,5282.0,12806.0,111.0,379.0,4214.52314815,11395.4567901,14031.6790123,441.906635802,1268.68171296,540.91087963,8274.56983025,15226.445216,493.66560571,1216.09741512,3064,28272,29776,1028,2076,-19128,18549,23622,1511,2760,-13660,-21720,-32768,-2000,-4148,-22300,-14589,-27794,-1737,-4252,-0.710086770277,-0.731147654957,0.824016300129,0.00664542491756,-0.26912329727,0.0519650769219,-0.101310274925,,,-0.131843639408,,,2
-4972.30555556,11468.3472222,11156.9166667,-676.805555556,-1756.05555556,-20724.5277778,3228.66666667,-217.465277778,216.402777778,542.298611111,4835.93284769,11563.8025882,15649.7240582,532.074884022,1433.67733824,741.800379765,9185.23282002,18220.9928145,601.059115572,1362.88457499,-5030.0,14238.0,13878.0,-730.0,-1712.0,-20802.0,3846.0,5419.5,242.5,689.5,4320.85686728,9449.25790895,11868.1226852,410.271604938,1179.83564815,597.435570988,7770.06018519,17019.5466821,509.702739198,981.132137346,4992,32767,30228,856,1748,-18900,19382,23622,1511,3206,-13660,-17516,-32768,-1888,-4464,-22300,-14589,-29554,-952,-4252,-0.602146277408,-0.656427220726,0.576076278473,0.185278139221,-0.367834842441,-0.212261240312,0.156935021741,,,0.145687351777,,,2
