ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-4636,3496,-9604,-5545,-12966,-1,-3348,-2388,-16784,2228,1495,-1
-4980,4304,-8684,-4370,-15159,-1,-3892,-2644,-17068,1255,1377,-1
-6576,6712,-7024,-5168,-16912,-1,-3260,-2788,-18484,800,1213,-1
-7940,7728,-6064,-7376,-18810,-1,-3264,-2692,-19652,927,984,-1
-8992,7852,-6016,-9520,-20801,-1,-2760,-2924,-20444,1828,630,-1
-9836,7248,-6484,-10966,-22531,-1,-2528,-2812,-20600,3048,173,-1
-9836,7700,-4488,-11582,-24171,-1,-2352,-3096,-20288,4255,-427,-1
-10888,6852,-3192,-11314,-26672,-1,-2252,-3548,-19396,5186,-945,-1
-11360,5928,-2864,-10368,-29319,-1,-2516,-4100,-18368,5396,-1511,-1
-13060,6316,-4092,-9413,-32025,-1,-2864,-4704,-17832,5079,-2415,-1
-14636,6676,-3988,-9154,-32768,-1,-3396,-4952,-17472,4856,-3393,-1
-15736,6964,-3524,-9686,-32768,-1,-3168,-5416,-17144,4583,-4235,-1
-15844,5352,-2140,-9946,-32768,-1,-3224,-5660,-17180,4249,-5280,-1
-18044,4468,-2556,-9555,-32768,-1,-3300,-5844,-16804,3920,-6684,-1
-20972,3972,-2136,-8296,-32768,-1,-2944,-5716,-16592,3615,-8426,-1
-22408,5100,-2572,-7330,-32768,-1,-2620,-5752,-16744,3244,-10285,-1
-25856,6400,-3120,-6949,-32768,-1,-3592,-5964,-17516,2718,-12607,-1
-27376,6780,-3360,-5982,-32768,-1,-4264,-5564,-20156,1684,-15501,-1
-28592,6188,-3952,-4433,-32768,-1,-4296,-3792,-22396,2010,-17775,-1
-29308,6712,-3276,-2958,-30884,-1,-4028,-972,-22680,3005,-19012,-1
-28952,9048,-2056,-3416,-27317,-1,-1940,1524,-21124,3977,-19745,-1
-28192,9656,-1260,-5078,-23713,-1,-2088,3264,-19292,4069,-19795,-1
-26220,8832,-2452,-7013,-19973,-1,-2872,3440,-17984,3605,-20014,-1
-23124,6688,-2620,-7436,-15594,-1,-3648,1724,-17068,3046,-20401,-1
-20888,4964,-2652,-6442,-11255,-1,-4072,-32,-17228,2226,-21408,-1
-18780,3160,-1860,-4972,-7678,-1,-4592,-1648,-17540,1493,-22771,-1
-17436,2024,-1188,-3169,-5021,-1,-5180,-1696,-17712,810,-24236,-1
-17052,1636,-320,-1565,-3265,-1,-5460,-792,-17828,138,-25643,-1
-17348,1956,340,-300,-2145,-1,-5976,1008,-17516,-479,-26794,-1
-17664,2672,368,880,-1230,-1,-6064,2800,-17576,-1043,-27623,-1
-18276,3396,124,1554,-511,-1,-6160,4188,-17888,-1637,-28130,-1
-18164,3604,-664,2119,212,-1,-5848,5016,-18224,-2125,-28511,-1
-17888,3816,-1080,2457,830,-1,-5336,4680,-18352,-2363,-28538,-1
-17472,3880,-1496,2382,1547,-1,-5248,3908,-17768,-2540,-28447,-1
-16704,3400,-1924,2062,2280,-1,-5640,2940,-17008,-3203,-28518,-1
-15776,2732,-2432,1675,3071,-1,-6092,2136,-16092,-4066,-28822,-1
-15124,2488,-2672,1286,3998,-1,-6544,1800,-15912,-4856,-29306,-1
-14660,2284,-2816,1090,5006,-1,-6556,1576,-16492,-5517,-29857,-1
-14404,1556,-2568,1450,5662,-1,-7500,1480,-17232,-6350,-30469,-1
-14124,1484,-2908,2348,5950,-1,-7204,1224,-18564,-6817,-30999,-1
-14440,1664,-2876,3555,5896,-1,-6712,1576,-19248,-6961,-31732,-1
-15132,2172,-2772,4987,5698,-1,-5812,1388,-20184,-6895,-32413,-1
-16276,2584,-2124,6341,4867,-1,-6680,1552,-21704,-7243,-32768,-1
-17812,2564,-928,7547,3575,-1,-7624,1652,-22724,-7077,-32768,-1
-19428,3060,16,8769,2236,-1,-7696,2264,-22260,-5986,-32768,-1
-20804,3912,676,9878,1310,-1,-6968,3116,-20708,-5518,-32768,-1
-21100,4684,1036,10703,759,-1,-5884,3332,-19100,-6013,-32768,-1
-20956,5320,904,10846,1170,-1,-5992,2764,-18200,-5344,-32768,-1
-20152,4168,684,10634,2514,-1,-6884,1164,-18120,-5050,-32768,-1
-18780,2944,432,10822,4356,-1,-7800,-1052,-18260,-5923,-32768,-1
-18016,2504,816,11318,5500,-1,-7952,-3516,-19400,-6496,-32768,-1
-17732,1852,1308,12341,4750,-1,-7712,-5888,-21064,-6326,-32768,-1
-17496,2356,1664,13994,3835,-1,-8712,-7284,-21096,-5583,-32768,-1
-17732,4040,1520,15968,2307,-1,-10272,-6812,-20408,-4757,-32768,-1
-18080,4476,2732,18207,805,-1,-12404,-4412,-20188,-3737,-32768,-1
-17768,4612,4436,20526,-211,-1,-14004,-1436,-19240,-3445,-32768,-1
-17384,4552,5200,22806,-1062,-1,-14824,1200,-17904,-3957,-32768,-1
-18424,4680,5752,24955,-1517,-1,-14804,2568,-16596,-3681,-32768,-1
-19040,5332,5580,26665,-1522,-1,-14932,3204,-15664,-4642,-32768,-1
-19016,5864,5452,27433,-1225,-1,-13716,3052,-16276,-5315,-32768,-1
-18100,5788,5160,27771,-1082,-1,-13520,3008,-17580,-5377,-32768,-1
-17172,6616,5184,27398,-1381,-1,-13424,3352,-18032,-5071,-32768,-1
-16228,7596,5044,26526,-1898,-1,-13168,4152,-18392,-4920,-32768,-1
-15156,7796,4940,25566,-2480,-1,-12524,5156,-18216,-4620,-32768,-1
-14512,7516,5492,24911,-3095,-1,-11636,6104,-17368,-4131,-32768,-1
-14100,7584,5652,24406,-3511,-1,-10976,6936,-16616,-3841,-32768,-1
-13708,7256,5688,24170,-3783,-1,-10696,7432,-15692,-3670,-32768,-1
-13264,6872,5228,23848,-4094,-1,-10024,6820,-15524,-3632,-32768,-1
-12564,6436,4956,23186,-4217,-1,-9772,5600,-15132,-4055,-32768,-1
-12152,6468,4608,22627,-4143,-1,-8896,4376,-15140,-4172,-32768,-1
-12128,6984,4316,22113,-3937,-1,-9212,3164,-16000,-4407,-32768,-1
-12180,7444,3752,21670,-3990,-1,-9156,2272,-17232,-4400,-32768,-1
-11952,7672,3512,21388,-4106,-1,-8908,1560,-18544,-3769,-32768,-1
-12116,7896,3444,21510,-4433,-1,-7452,1560,-19796,-2445,-32768,-1
-12604,8796,3080,21466,-4560,-1,-7236,1964,-20500,-1513,-32768,-1
-12960,9188,2796,21274,-4744,-1,-7208,2164,-20516,-711,-32768,-1
