ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-14212,2152,-1584,-6507,4547,-1,5472,3272,-17760,519,-616,-1
-13588,4592,176,-7966,5964,-1,6972,2644,-18568,669,107,-1
-13576,3336,752,-8791,7296,-1,6704,2208,-18536,975,461,-1
-13140,5744,752,-9192,7880,-1,5880,1808,-17368,1244,811,-1
-12328,5152,824,-8181,8560,-1,5336,1788,-17168,1268,1096,-1
-11900,5080,616,-7822,8721,-1,4732,1692,-16584,1245,1278,-1
-11552,5172,376,-6637,8308,-1,5028,2184,-17104,1075,1292,-1
-11560,6132,548,-5646,8025,-1,4948,2036,-17596,875,1230,-1
-11548,6064,524,-4423,7951,-1,4988,2040,-18304,731,1160,-1
-12300,6632,-52,-3206,7537,-1,4808,1704,-19212,677,920,-1
-13364,5944,880,-2289,6853,-1,5436,1624,-19964,663,662,-1
-14600,5292,1148,-1661,6186,-1,5576,1464,-20428,793,493,-1
-16252,5044,1100,-1261,5834,-1,5596,1580,-20568,885,523,-1
-17552,5068,1160,-910,6357,-1,5512,1608,-20616,923,597,-1
-18992,5068,864,-946,7378,-1,5648,1860,-20972,918,774,-1
-20100,4784,396,-2052,8723,-1,6032,2132,-21076,1078,1128,-1
-20496,4364,8,-3694,10186,-1,5748,2224,-20856,1319,1608,-1
-20608,3416,-488,-5437,11670,-1,5404,2004,-20332,1328,1893,-1
-20328,3008,-1320,-7621,12809,-1,5228,1456,-20088,1143,2062,-1
-20064,2176,-1740,-10006,13975,-1,5296,892,-19920,1018,2062,-1
-19768,1972,-1864,-11871,14856,-1,4948,160,-19836,938,1937,-1
-19320,2432,-1148,-13528,15535,-1,4640,-88,-19456,879,1630,-1
-18736,2748,-424,-14499,15566,-1,4544,-64,-19380,665,1139,-1
-17996,2760,228,-14725,15027,-1,4660,36,-19180,464,746,-1
-17200,2784,696,-14556,14247,-1,4832,92,-19332,315,282,-1
-16572,3300,876,-14140,13355,-1,5044,320,-19312,115,-181,-1
-15924,3596,1404,-13212,12264,-1,5156,404,-19668,-68,-605,-1
-15092,4164,1580,-11900,11073,-1,5244,740,-19400,-192,-890,-1
-15072,4612,1408,-10129,9711,-1,5512,1072,-19436,-320,-1057,-1
-14600,4356,1524,-8355,8670,-1,5704,1440,-19280,-393,-1028,-1
-13992,4044,1072,-7040,7788,-1,5700,1644,-19008,-606,-1068,-1
-13652,3836,1112,-5895,6650,-1,6152,1680,-19436,-723,-1134,-1
-13452,3956,836,-5319,5404,-1,6264,1816,-19840,-691,-1027,-1
-12984,3300,1420,-3187,4143,-1,6248,2032,-19704,-724,-920,-1
-13496,3780,1076,-2219,2723,-1,6360,1776,-19752,-686,-810,-1
-13752,3708,1040,-1355,1505,-1,6612,1616,-19760,-706,-720,-1
-13708,3640,1284,-342,71,-1,6780,1488,-19620,-584,-671,-1
-13848,3856,1224,627,-1303,-1,6532,1304,-19700,-421,-651,-1
-13920,3912,1184,1274,-2768,-1,6416,1232,-19396,-272,-582,-1
-14052,3868,860,1781,-4176,-1,6488,1568,-19116,-299,-452,-1
-13908,3980,912,2253,-5503,-1,6628,1616,-19012,-348,-237,-1
-14004,3992,1124,2574,-6714,-1,6712,1836,-18956,-299,36,-1
-13948,3916,856,2872,-7748,-1,7500,1920,-18644,-31,390,-1
-14040,3916,884,3115,-8724,-1,5544,2180,-18564,296,789,-1
-13964,3776,916,3375,-9441,-1,7036,2280,-19772,625,1116,-1
-13900,3864,1036,3738,-10034,-1,8512,2096,-21196,1336,1556,-1
-14100,4036,1004,3813,-10579,-1,7128,1480,-21104,1576,2135,-1
-14236,4076,1164,4147,-11049,-1,6556,1480,-20600,1580,3001,-1
-14764,4008,1392,4600,-11617,-1,5592,604,-22020,1612,3958,-1
-15464,4080,1668,5258,-12250,-1,4860,-300,-23392,1796,4697,-1
-16848,4616,1776,5972,-13393,-1,3548,-1216,-23916,2230,5040,-1
-18044,5148,2368,6972,-14616,-1,2004,-2240,-23740,2708,4753,-1
-18800,5428,2516,8381,-16103,-1,508,-2980,-22696,2831,3840,-1
-19600,5680,2680,9937,-17597,-1,128,-3972,-22832,1911,3027,-1
-20316,5668,2692,11703,-19056,-1,592,-5324,-23536,1408,2160,-1
-21528,6048,2780,13319,-20404,-1,1128,-6212,-24724,956,1705,-1
-22868,6024,2828,15216,-21450,-1,2188,-5632,-25860,701,1485,-1
-24616,5952,3060,16460,-22303,-1,3104,-3872,-25628,939,1648,-1
-25888,6452,3124,17461,-22590,-1,3456,-2076,-24708,826,2422,-1
-26280,6884,2560,17465,-22379,-1,2528,-564,-22876,331,3062,-1
-25240,6624,2036,16961,-21240,-1,1384,-376,-21504,-41,3227,-1
-23432,6764,2052,15439,-19844,-1,1348,-1104,-20376,-374,3223,-1
