ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-444,10356,-3280,545,-28517,-1,-12852,-1424,-16172,-2564,-6239,-1
-112,10232,-3888,-527,-29938,-1,-15000,-2668,-17480,-2145,-5577,-1
-680,10768,-3520,-864,-31188,-1,-15152,-4572,-18912,-1256,-4725,-1
-1404,13128,-3732,-1085,-31567,-1,-17332,-6168,-18624,509,-4790,-1
-976,15856,-4528,-1655,-30619,-1,-17516,-6704,-16208,2928,-6514,-1
8,17512,-6000,-2080,-29473,-1,-16340,-6088,-14404,4420,-8910,-1
224,18564,-7144,-2343,-29515,-1,-14088,-4800,-12872,4544,-10172,-1
-508,20216,-7044,-2500,-30132,-1,-13448,-3068,-12796,2962,-10591,-1
-1748,21304,-6472,-2525,-30737,-1,-12460,-1672,-12296,1601,-11003,-1
-2396,20920,-7976,-1688,-31093,-1,-11512,-1284,-12424,21,-10952,-1
-1720,21696,-7880,-1713,-30438,-1,-11292,-920,-12884,621,-10734,-1
-2884,22340,-5764,-2427,-29326,-1,-11320,-816,-13208,1091,-10282,-1
-4228,21932,-2768,-3034,-29296,-1,-10768,-628,-13072,1013,-9041,-1
-5796,22808,-1780,-3520,-29603,-1,-10904,-1184,-12972,1080,-7927,-1
-5872,23292,-5748,-2633,-29408,-1,-10560,-1312,-11744,1375,-7033,-1
-3128,22840,-7880,-1374,-28560,-1,-10644,-1856,-12156,220,-6403,-1
-616,22392,-4496,-574,-27645,-1,-11064,-3204,-12772,-498,-6385,-1
-744,22828,-1360,54,-27158,-1,-12032,-4516,-13580,405,-7090,-1
-1776,25048,-1972,502,-26656,-1,-13048,-5832,-14256,1624,-8777,-1
-708,26932,-5556,1011,-25088,-1,-13416,-7644,-15244,1401,-10593,-1
1764,27428,-6940,681,-22364,-1,-15136,-8920,-16828,875,-12382,-1
4104,26240,-6436,-87,-20185,-1,-15228,-9952,-16716,2898,-14435,-1
4640,26204,-6224,706,-18515,-1,-14576,-9556,-16540,4736,-16970,-1
1664,28472,-5180,1674,-16383,-1,-12124,-7692,-14976,5479,-19021,-1
-1324,32608,-3432,194,-12599,-1,-10988,-5820,-13292,5087,-20374,-1
-1216,32767,-2468,-3649,-7522,-1,-11752,-4528,-11976,4310,-21170,-1
3052,32412,-4612,-8692,-1947,-1,-12640,-4836,-10972,3204,-21450,-1
9652,31872,-9872,-10889,3995,-1,-14480,-6692,-10720,936,-21516,-1
18576,32767,-16000,-10513,11872,-1,-14572,-9168,-9800,-984,-21829,-1
22052,32767,-19820,-8477,21055,-1,-12868,-10028,-9600,-916,-23437,-1
17968,32767,-22920,-6862,30035,-1,-9228,-2824,-9264,-1180,-22724,-1
