ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-15352,6268,588,2052,8208,-1,4068,-1096,-19260,-1979,-59,-1
-14900,5884,868,2522,8799,-1,3784,-772,-18624,-1690,-20,-1
-14632,5264,540,2695,9551,-1,3620,-368,-18900,-1580,52,-1
-14540,4768,384,2674,10190,-1,3020,-352,-18940,-1474,-2,-1
-14452,4532,484,2548,10522,-1,2768,-824,-19012,-1366,-28,-1
-14432,4148,708,2385,10420,-1,2684,-1244,-19236,-1240,-63,-1
-14428,4004,716,2269,10062,-1,2532,-1748,-19328,-1315,-181,-1
-14280,3616,700,2001,9656,-1,2220,-2104,-19268,-1475,-297,-1
-14096,3672,1000,1656,9049,-1,2280,-2068,-19508,-1515,-467,-1
-13780,3684,1072,1494,8310,-1,1956,-1856,-19772,-1401,-761,-1
-13796,3852,1020,953,7488,-1,1540,-1572,-19592,-1251,-1104,-1
-13704,4120,900,721,6443,-1,1620,-1424,-19396,-1101,-1356,-1
-13496,4008,1032,558,5604,-1,1788,-1452,-19228,-1127,-1410,-1
-13116,4212,908,476,4719,-1,1916,-1520,-19112,-1070,-1492,-1
-13052,4336,1060,357,3921,-1,2232,-1628,-18924,-923,-1681,-1
-12760,4236,900,298,3150,-1,2544,-1708,-18968,-687,-1810,-1
-12356,4156,692,152,2393,-1,2476,-1600,-18772,-312,-1904,-1
-12160,3940,644,-56,1665,-1,2032,-1492,-18504,-167,-2093,-1
-12116,3840,788,-216,888,-1,1588,-1116,-18376,-238,-2214,-1
-12060,3848,688,-175,110,-1,1200,-924,-18264,-521,-2113,-1
-12164,3832,812,-111,-679,-1,608,-724,-17876,-946,-1794,-1
-12308,4300,992,117,-1552,-1,288,-748,-17528,-1536,-1542,-1
-12240,4628,876,308,-2542,-1,-500,-964,-17336,-2265,-1406,-1
-11880,4632,596,387,-3403,-1,-720,-1072,-17392,-2859,-1412,-1
-11588,4656,68,258,-4160,-1,-836,-1160,-16920,-3511,-1552,-1
-11548,4536,-220,179,-4778,-1,652,-788,-19380,-4616,-1619,-1
-13492,4648,180,42,-5408,-1,3832,932,-23228,-5676,-1592,-1
-15916,5048,576,164,-6509,-1,7372,4116,-26508,-4755,-1203,-1
-17884,5600,316,557,-8175,-1,11036,6980,-27580,-2983,-616,-1
-19216,6536,752,978,-9970,-1,13060,6608,-26268,152,990,-1
-20296,7016,572,1032,-11804,-1,7292,3248,-26556,957,3815,-1
-22292,6472,68,1022,-13427,-1,1164,1388,-26776,-899,4334,-1
-24784,6160,-396,783,-14365,-1,-3332,304,-26168,-1771,1904,-1
-25892,6276,-1720,420,-14332,-1,456,-8,-25904,-2886,-300,-1
-26056,6584,-3256,-145,-13826,-1,5880,504,-25996,-3950,-424,-1
-24752,6040,-3648,-782,-12410,-1,8688,1540,-26044,-3895,539,-1
-22976,4664,-4076,-988,-9950,-1,8724,2060,-26100,-1823,650,-1
-21496,4280,-3884,-1890,-6479,-1,7636,2280,-25084,469,132,-1
-19840,4036,-3248,-2917,-2830,-1,6140,2212,-23056,1579,-60,-1
-18152,4208,-3124,-3547,897,-1,5200,1524,-20852,1886,143,-1
-17204,4592,-3044,-3996,3887,-1,4456,1096,-19252,1874,38,-1
-16232,4728,-3216,-4331,6373,-1,4272,552,-18548,1908,-453,-1
-15364,4540,-3376,-4316,8315,-1,4172,416,-17636,1948,-1044,-1
-14624,4220,-3084,-4042,10013,-1,4608,668,-17316,1868,-1566,-1
-14100,4272,-2876,-3479,10885,-1,5216,1228,-17168,1819,-1779,-1
-13820,4320,-2700,-3015,11450,-1,5204,2004,-17028,1792,-1798,-1
-13764,4356,-2300,-2506,11942,-1,4952,2500,-17336,1745,-1857,-1
-14164,4312,-2276,-1881,12418,-1,4672,2868,-17460,1663,-2052,-1
-14420,4436,-1876,-1374,12329,-1,4852,2820,-18004,1521,-2205,-1
-14832,4612,-1628,-711,12054,-1,5132,2784,-18196,1369,-2075,-1
-15224,4556,-1256,67,11564,-1,5460,2476,-18748,1195,-1828,-1
-15272,4356,-1188,806,11267,-1,5436,2504,-18788,1103,-1708,-1
-15652,4136,-1032,1403,10836,-1,5508,2576,-18908,1047,-1646,-1
-15744,3672,-900,1822,10315,-1,5460,2832,-18720,724,-1492,-1
-15960,3468,-1144,1702,10061,-1,1436,3712,-16084,-1629,-1142,-1
-16288,3176,-1252,1397,9982,-1,-1988,3988,-14392,-1096,-728,-1
-16568,2940,-1036,1368,9715,-1,2544,3900,-16852,-546,-399,-1
-16476,3016,-1064,1273,9187,-1,6412,3664,-19600,113,-38,-1
-16416,3164,-824,966,8502,-1,5788,3940,-19152,-994,237,-1
-16076,3072,-712,790,7729,-1,4040,3568,-18360,-643,604,-1
-15592,2944,-560,530,6765,-1,6508,3144,-19888,-356,777,-1
-15172,3232,-772,293,5969,-1,6100,3064,-19584,-753,1062,-1
-14884,3324,-684,16,5136,-1,5996,3048,-18748,-1282,1420,-1
-14568,3492,-660,-244,4334,-1,5544,3076,-18720,-1223,1689,-1
-14708,3744,-760,-461,3293,-1,5928,2896,-19540,-1185,1732,-1
-14680,3952,-736,-723,2221,-1,6216,2888,-19908,-1294,1719,-1
-14584,4160,-756,-970,1222,-1,6460,2900,-20204,-1500,1784,-1
-14824,4524,-692,-1185,469,-1,6484,3084,-20340,-1675,1892,-1
-14932,4884,-412,-1293,-177,-1,6404,3204,-21160,-1618,2033,-1
-15192,5536,-284,-1267,-817,-1,6804,3280,-22080,-1472,2154,-1
-15620,5932,120,-1140,-1544,-1,7124,3480,-23520,-910,2306,-1
-16064,6428,188,-1048,-2247,-1,7436,3472,-24684,-122,2520,-1
-16812,6708,676,-893,-3171,-1,7592,3060,-25328,1142,2796,-1
-17236,7260,1068,-702,-4149,-1,6908,2368,-25436,2583,3121,-1
-17264,7384,1072,-514,-5358,-1,5548,1372,-24760,3758,3399,-1
-17132,7220,636,-575,-6727,-1,3428,476,-24112,4521,3396,-1
-16808,6820,632,-708,-7882,-1,1560,-552,-22664,4569,2865,-1
-16256,6176,96,-849,-8533,-1,-8,-1228,-21128,4524,1834,-1
-15656,5784,-432,-1018,-8692,-1,444,-1612,-20564,4726,903,-1
-15280,5176,-372,-1103,-8631,-1,160,-1600,-20112,4592,482,-1
-15364,5172,-552,-1221,-8679,-1,-316,-1368,-19632,3984,288,-1
-16284,5548,96,-996,-8963,-1,1312,-524,-21076,3052,274,-1
-17668,6212,576,-632,-9639,-1,3212,424,-23640,2451,818,-1
-19296,6684,992,-21,-10760,-1,3676,1272,-24740,2667,1574,-1
-19628,7276,1108,675,-12050,-1,2400,1284,-23400,3391,2175,-1
-18832,7716,828,1231,-13314,-1,256,276,-21688,3081,2392,-1
-17624,7100,12,1484,-14162,-1,-88,-784,-20828,1841,2524,-1
-16980,6468,-472,1368,-14400,-1,96,-1340,-20240,659,2815,-1
-16488,5580,-428,1120,-14318,-1,760,-1432,-20076,74,3213,-1
-16172,5588,-656,1016,-14219,-1,1424,-1284,-19668,-217,3392,-1
-15464,5484,-884,808,-14170,-1,2280,-1028,-19272,-290,3382,-1
-14892,5120,-720,801,-14436,-1,2452,-920,-18472,-173,3284,-1
-14652,5104,-844,735,-14750,-1,2068,-984,-18052,-142,3059,-1
-14516,5032,-1080,586,-14712,-1,2204,-1104,-17736,-168,2921,-1
-14300,5048,-1292,456,-14235,-1,2332,-1384,-17716,-300,2872,-1
-14412,5132,-1176,279,-13342,-1,2408,-1676,-18024,-457,2664,-1
-14732,5508,-1460,257,-12140,-1,3132,-1876,-18584,-523,2387,-1
-14972,5824,-1012,422,-10904,-1,3268,-1792,-19376,-443,2011,-1
-15264,6216,-812,722,-9737,-1,3312,-1748,-19772,-335,1576,-1
-15152,6532,-848,1229,-8702,-1,3548,-1664,-19360,-111,1207,-1
-15096,6492,-692,2053,-7493,-1,3508,-1756,-19192,-15,1009,-1
-14936,6424,-988,2642,-6020,-1,3540,-2028,-18972,-82,813,-1
-14652,6120,-904,3034,-4491,-1,4240,-1536,-18824,-155,645,-1
-14484,5640,-620,3140,-2952,-1,4892,-976,-18960,100,542,-1
-14332,5396,-572,3083,-1369,-1,5804,-448,-19492,591,641,-1
-14160,5168,-164,2834,134,-1,5568,-300,-19560,1141,777,-1
