ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
20968,32767,26584,4782,-7181,-1,1748,-2920,-21280,3172,-2070,-1
21852,32767,26272,457,-1320,-1,2152,-3056,-19988,3005,-1645,-1
18684,32767,26848,-3930,3938,-1,1052,-2864,-19056,1951,-1088,-1
14688,32767,26624,-8586,9217,-1,-324,-2044,-18616,398,-673,-1
11544,32548,25604,-13510,13819,-1,-1604,-1024,-18828,-1104,-506,-1
9372,30780,24772,-17017,18440,-1,-1972,172,-18876,-2922,-64,-1
6944,28284,23280,-20695,21904,-1,-1488,1012,-19328,-4543,818,-1
4424,25776,21888,-23294,25442,-1,-1096,1420,-19360,-5794,1730,-1
2268,23504,20884,-22693,29076,-1,-124,1156,-19888,-6432,1824,-1
-1444,22312,17812,-25947,30438,-1,1220,128,-20628,-6540,1413,-1
-2984,20344,15700,-27118,32371,-1,1212,-908,-20972,-6499,846,-1
-3012,17528,13044,-27066,32767,-1,964,-1732,-22032,-5939,684,-1
-2796,15948,10696,-26351,32767,-1,360,-1808,-22300,-5126,761,-1
-3636,15652,8564,-23907,32767,-1,-52,-1772,-22544,-4505,797,-1
-3756,13824,7216,-23395,32767,-1,156,-1480,-22560,-3766,715,-1
-3588,12048,5796,-22467,32767,-1,312,-916,-22064,-3224,862,-1
-2560,8988,4548,-21081,32767,-1,444,-552,-20868,-2911,1046,-1
-4820,3468,-104,-17925,32767,-1,-856,-1224,-20580,-2829,1023,-1
-3704,5024,-2572,-18909,32767,-1,-1916,-1536,-20196,-2955,649,-1
-5832,6264,-5144,-18548,32767,-1,-2436,-1388,-19828,-3398,575,-1
-3404,2640,-936,-17573,32767,-1,-2508,-1040,-19896,-3742,389,-1
-3284,1096,-3936,-12872,32767,-1,-2824,-896,-19820,-4050,491,-1
-3744,-1552,-4648,-10375,32767,-1,-1592,-880,-21140,-3412,327,-1
-3884,-1568,-5280,-10396,32767,-1,-496,-1016,-21284,-3235,533,-1
-4740,-3560,-8540,-9663,31702,-1,284,-840,-21696,-2320,892,-1
-3432,-7036,-8660,-7603,30650,-1,-432,-1052,-21396,-1211,964,-1
-4092,-10300,-11768,-5271,27050,-1,-1756,-960,-21480,-489,576,-1
-3036,-14060,-14668,-4415,24234,-1,-2324,-1072,-21640,-66,-57,-1
-2664,-20928,-17220,-2300,20602,-1,-2424,-1072,-21284,438,-51,-1
-1652,-25276,-19488,-588,15628,-1,-2544,-844,-21320,813,292,-1
-1296,-27760,-21240,2106,11152,-1,-2916,-1144,-21312,973,628,-1
-780,-26812,-20108,3018,5043,-1,-2580,-1076,-21908,1476,941,-1
-768,-28372,-20240,5641,-328,-1,-3068,-1240,-22040,2045,1190,-1
-1028,-26244,-20068,5159,-6347,-1,-3800,-1620,-21160,2425,996,-1
-1772,-24196,-19244,4664,-11700,-1,-4180,-1800,-20112,2395,649,-1
-2132,-20068,-17184,4833,-16261,-1,-4044,-1476,-19592,2039,467,-1
-1996,-15628,-14388,5032,-20515,-1,-3516,-1048,-19780,1564,643,-1
-1080,-11884,-11592,4482,-24368,-1,-2808,-592,-19896,1259,933,-1
-512,-9236,-10036,4716,-27430,-1,-2204,-472,-20112,1126,1134,-1
48,-6600,-8744,5601,-30018,-1,-1684,-604,-20564,1298,1129,-1
68,-4396,-8596,6425,-31315,-1,-1476,-976,-20852,1584,942,-1
144,-1948,-7180,6683,-32629,-1,-1056,-1360,-21272,1840,733,-1
148,-672,-6488,8111,-32768,-1,-980,-1340,-21352,2063,626,-1
324,1404,-5072,9496,-32768,-1,-836,-1252,-21280,2287,559,-1
1096,3288,-3680,11423,-32768,-1,-628,-1144,-21016,2607,528,-1
1800,4160,-2992,14345,-32768,-1,-284,-1056,-20968,2750,389,-1
2064,5296,-3012,17538,-32768,-1,12,-700,-21072,2978,419,-1
2428,7380,-1140,21210,-32768,-1,8,-864,-20640,3104,440,-1
1588,9492,-208,23208,-31683,-1,68,-1108,-20856,3347,345,-1
1912,316,2108,28720,-32761,-1,-16,-1544,-20876,3472,160,-1
-2056,932,2476,30233,-32768,-1,-56,-1820,-20688,3661,-28,-1
-3944,8516,6528,31092,-32587,-1,-572,-1560,-20796,3794,-156,-1
-4744,14828,11424,32767,-30990,-1,-460,-1116,-21092,3618,-224,-1
-5276,18496,13004,32160,-29126,-1,-388,-572,-20856,3303,128,-1
-7604,8016,13120,31594,-28726,-1,384,-512,-21076,3522,778,-1
-7748,9200,15308,29456,-28315,-1,976,-600,-21060,4047,1541,-1
-7852,12640,17984,27373,-29928,-1,560,64,-20988,4025,2154,-1
-6908,14800,18112,24715,-30653,-1,48,-160,-20016,4016,2449,-1
-7700,19948,18116,19296,-30294,-1,-180,-352,-21040,3349,2275,-1
-5428,27020,21364,15835,-28255,-1,-108,-816,-20636,3280,2113,-1
-4116,32096,21024,14672,-25697,-1,-456,-828,-20384,2840,1477,-1
72,31724,20868,10697,-21594,-1,-704,-752,-20168,2808,805,-1
5356,32767,20716,9427,-16895,-1,860,-920,-20888,2673,246,-1
9752,32767,18732,7483,-13128,-1,832,-1320,-20440,2199,147,-1
13084,32767,18408,6930,-8017,-1,1372,-1580,-19708,1977,192,-1
14988,32767,18156,5192,-3497,-1,1348,-1872,-18936,1947,513,-1
15532,32767,19368,2798,1340,-1,420,-2268,-18500,1087,600,-1
14040,32767,20908,-512,6480,-1,-616,-2572,-19100,-302,277,-1
11168,32767,21804,-3925,11310,-1,-1580,-2760,-19208,-1233,-293,-1
7400,32767,21676,-8036,16081,-1,-1936,-2316,-19860,-2066,-874,-1
4572,31904,21104,-12086,20388,-1,-1368,-1564,-19780,-3092,-1068,-1
3204,28664,20944,-14550,24213,-1,-352,-664,-19996,-4055,-902,-1
1136,26788,19820,-15960,27308,-1,456,-140,-20504,-4900,-521,-1
-208,24832,19024,-16860,29436,-1,1032,48,-20760,-5236,-145,-1
-2524,23328,17604,-18915,31279,-1,1076,-44,-21776,-5337,20,-1
-3944,19708,16600,-20409,32350,-1,308,-424,-21252,-5447,-14,-1
-5136,16880,14160,-20538,32767,-1,-1400,-680,-20332,-5671,-190,-1
-5284,15664,12496,-20405,32767,-1,-1056,-772,-20700,-5712,-368,-1
-5128,14168,10364,-19780,32767,-1,-748,-840,-20604,-5944,-436,-1
-3844,11392,9476,-18804,32767,-1,172,-736,-21204,-5888,-377,-1
-3896,12048,8328,-17391,32767,-1,572,-516,-21204,-5538,-134,-1
-4512,11400,6624,-16828,32767,-1,1020,-304,-22276,-4918,95,-1
-2504,9700,6516,-15875,32767,-1,312,-220,-21688,-4359,290,-1
-176,1080,2424,-16525,32767,-1,-252,-612,-21472,-3818,251,-1
-1748,9664,-832,-20342,32767,-1,-844,-1072,-21252,-3528,126,-1
-964,2676,3700,-18559,32767,-1,-940,-1532,-20764,-3361,145,-1
-1120,5816,-384,-19591,32018,-1,-948,-1360,-20008,-3359,394,-1
60,20,2920,-17177,32767,-1,-1204,-1144,-20396,-3429,934,-1
-2768,2316,-1916,-20787,30871,-1,-1620,-556,-20276,-3616,1199,-1
-1940,-1372,-3300,-16939,30901,-1,-2372,-120,-20160,-3491,1546,-1
-2180,1860,-3016,-19185,30142,-1,-2464,220,-20536,-3358,1181,-1
-1080,792,-4576,-17986,29295,-1,-2496,-248,-21200,-2965,832,-1
-2680,-2216,-7948,-18776,28422,-1,-2324,-348,-21440,-2320,621,-1
-2144,-5168,-9236,-17663,27637,-1,-1848,-824,-21328,-1573,460,-1
-2396,-7504,-13768,-16544,25538,-1,-2128,-1292,-21740,-879,486,-1
-1360,-13264,-16868,-14712,23338,-1,-2112,-1360,-22092,-287,721,-1
-1452,-17640,-20692,-11819,20964,-1,-2420,-1080,-21952,554,779,-1
-152,-19028,-23768,-9144,17807,-1,-2704,-756,-22404,1491,468,-1
-440,-22140,-26120,-5645,13972,-1,-2892,-616,-22240,2184,158,-1
-1212,-23568,-27900,-1925,9404,-1,-2964,-564,-22656,3085,291,-1
-1584,-24128,-28092,606,4261,-1,-4096,-732,-23020,3655,545,-1
-1372,-24348,-26464,2465,-520,-1,-4728,-952,-22860,3792,901,-1
-1372,-22780,-24952,4574,-5270,-1,-4788,-1064,-21716,3635,1155,-1
-1444,-19656,-22844,6607,-10265,-1,-4268,-1028,-20356,3265,966,-1
-1196,-17228,-20232,9425,-15107,-1,-3900,-1008,-19596,2812,621,-1
-1756,-12524,-17252,10128,-18494,-1,-3628,-708,-19108,2459,470,-1
-876,-8888,-14076,12017,-21572,-1,-2824,-616,-19332,2099,489,-1
-732,-6492,-12952,13681,-23623,-1,-2368,-640,-19592,1947,396,-1
-520,-4380,-11708,15448,-24725,-1,-1680,-848,-19792,1872,343,-1
-688,-2968,-10532,17011,-25831,-1,-1332,-768,-20108,1859,466,-1
-824,-1008,-8616,18166,-26411,-1,-1084,-624,-20704,1960,670,-1
-636,1728,-6516,19560,-26112,-1,-828,-384,-20912,2128,793,-1
-24,2300,-5020,21717,-26334,-1,-908,-128,-21348,2427,791,-1
932,856,-3616,24379,-26364,-1,-664,-324,-21580,2971,564,-1
856,1592,-3152,25166,-26240,-1,-672,-572,-21716,3377,207,-1
860,2588,-2612,26772,-26366,-1,-336,-1104,-21336,3830,-28,-1
112,4936,-1824,28823,-25518,-1,108,-1348,-21384,3948,-138,-1
-432,7368,-300,31058,-24463,-1,-104,-1468,-20564,4068,99,-1
-1276,3800,1860,32767,-24506,-1,144,-1340,-20384,4213,180,-1
-1640,1196,3804,32767,-25623,-1,-124,-968,-19772,4481,144,-1
-4364,1964,6640,32767,-26508,-1,-324,-620,-19836,4473,-117,-1
-6828,5732,9352,32767,-26557,-1,-1000,-344,-20272,4287,-462,-1
-8164,10360,13244,32767,-26653,-1,-624,152,-20780,3700,-530,-1
-8032,14988,16740,30015,-27468,-1,-960,380,-20536,3669,224,-1
-7252,12708,19552,27419,-29569,-1,-144,264,-21960,3570,558,-1
-7076,11796,20012,25159,-30803,-1,828,552,-21796,3172,1190,-1
-6164,14720,20664,23491,-31546,-1,80,740,-20360,3048,1742,-1
-1936,17488,20468,20472,-31688,-1,748,-12,-19812,3515,2071,-1
-436,21968,21432,17690,-29913,-1,-540,-340,-19448,2699,1640,-1
396,24444,21868,15477,-27928,-1,-420,-892,-19476,2166,707,-1
1620,25496,21328,13099,-25625,-1,244,-1268,-19716,2182,-193,-1
3836,28400,20404,10354,-22506,-1,1408,-1548,-20812,2064,-767,-1
7268,32520,19912,7846,-18477,-1,1104,-1572,-20396,1057,-751,-1
