ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
5484,11384,-9488,-1,6567,-1,-5588,-1828,-18648,-12,1880,-1
4948,10312,-9752,-26,7296,-1,-5076,-2320,-18700,194,1687,-1
4708,8840,-9996,-513,7673,-1,-5264,-2240,-18340,522,1439,-1
4124,7792,-9380,-1260,7636,-1,-5836,-1904,-17588,622,1043,-1
3884,7304,-9716,-2135,7689,-1,-6076,-1744,-17276,595,599,-1
3256,6836,-10120,-2900,7383,-1,-6056,-1492,-16936,351,-3,-1
3652,6388,-11220,-3469,8084,-1,-5532,-1352,-17348,172,-149,-1
3564,6172,-11860,-3797,8151,-1,-5332,-1112,-17644,-26,-205,-1
3832,5424,-12960,-3972,7360,-1,-4912,-760,-17672,-203,-215,-1
8412,7100,-14152,-3964,6477,-1,-4948,-524,-17600,-53,-47,-1
3884,3956,-14984,-3310,6871,-1,-5232,-580,-17388,64,-12,-1
4284,3852,-15928,-2151,6063,-1,-5060,-864,-17548,68,11,-1
4656,3276,-16156,-983,5269,-1,-5044,-1180,-17664,32,75,-1
4648,2704,-16412,235,4064,-1,-4980,-1244,-17548,-59,143,-1
4784,2116,-16680,1286,2861,-1,-4860,-1188,-17708,-233,228,-1
4996,2136,-17532,2347,2016,-1,-4836,-968,-17716,-388,307,-1
4792,2684,-17244,3784,1294,-1,-4948,-776,-18008,-445,401,-1
4844,3632,-16212,5273,472,-1,-5056,-1028,-18300,-484,465,-1
4568,4192,-15100,6764,-551,-1,-5176,-1152,-18544,-366,366,-1
4088,4632,-13716,8236,-947,-1,-5272,-1228,-18476,-137,314,-1
4396,4544,-12620,9403,-1158,-1,-5368,-1240,-18536,40,215,-1
4080,4844,-11764,10006,-1450,-1,-5600,-1424,-18572,83,-57,-1
4912,6236,-10060,10652,-1992,-1,-5500,-1736,-18764,109,-192,-1
4148,5988,-9124,11206,-2308,-1,-5448,-1812,-18560,156,-295,-1
4088,6268,-7676,11890,-2534,-1,-5720,-1696,-18320,63,-411,-1
4280,6928,-5864,12439,-2915,-1,-5696,-1336,-18172,-16,-701,-1
3872,7312,-4280,13542,-3480,-1,-5584,-1324,-18164,-121,-907,-1
3772,7488,-2480,14454,-3757,-1,-5508,-1208,-18236,-173,-944,-1
3980,7912,-1280,15602,-3970,-1,-5640,-1196,-18244,-317,-1007,-1
3748,7820,392,16345,-4097,-1,-5576,-1316,-18240,-335,-1120,-1
4156,8208,1904,17309,-3501,-1,-5468,-1588,-18364,-236,-1307,-1
5144,7544,2760,18410,-3692,-1,-5312,-2012,-18460,-88,-1555,-1
4648,6528,4956,19168,-3834,-1,-5448,-2400,-18520,110,-1809,-1
4960,6724,7596,20092,-4040,-1,-5592,-2620,-18564,358,-2191,-1
4508,7896,9568,21339,-4559,-1,-5544,-2872,-18232,516,-2625,-1
3632,6964,11652,22140,-4828,-1,-5328,-2808,-18168,491,-2998,-1
2540,5036,13700,21886,-5079,-1,-5596,-2488,-18052,371,-3120,-1
1888,4492,15872,21116,-4959,-1,-5624,-2252,-18028,374,-3189,-1
1836,4108,17284,22094,-5213,-1,-5712,-2084,-17832,318,-3267,-1
64,1484,19044,18840,-5698,-1,-5308,-2244,-17884,198,-3435,-1
40,780,20328,17624,-6246,-1,-5416,-2444,-17884,420,-3601,-1
520,1952,20980,16395,-6819,-1,-5344,-2720,-17972,506,-3754,-1
460,2200,20940,15829,-7956,-1,-4852,-2888,-18244,624,-3857,-1
1016,2780,20660,15626,-8480,-1,-4712,-2972,-18192,770,-3892,-1
584,3708,21988,16308,-8600,-1,-4516,-2956,-18028,759,-3807,-1
-1040,3660,20860,16927,-7697,-1,-4464,-2772,-17924,613,-3555,-1
-2208,2292,20284,16196,-8172,-1,-4372,-2496,-17852,470,-3169,-1
-3320,16,19460,15960,-8377,-1,-4788,-2532,-17840,290,-2886,-1
-3316,740,18376,15629,-9032,-1,-4564,-2856,-18044,61,-2629,-1
-4704,456,17432,15496,-9950,-1,-4048,-2936,-18544,64,-2204,-1
-6252,576,18056,15651,-10264,-1,-3904,-2704,-18516,374,-1556,-1
-7504,120,18832,16246,-10187,-1,-4492,-2484,-18208,907,-1130,-1
-7524,-456,18940,17122,-9803,-1,-4668,-2336,-17584,1149,-717,-1
-6368,-976,19280,18094,-9709,-1,-4748,-2432,-17408,1448,-384,-1
-6152,-452,19592,16425,-11777,-1,-4172,-3036,-16812,1257,-270,-1
-6684,1140,20068,14461,-12662,-1,-3880,-3684,-17156,904,92,-1
-7008,3272,20400,14259,-10393,-1,-3944,-4096,-17244,663,448,-1
-7984,3480,20872,12950,-9763,-1,-4104,-3676,-17576,496,626,-1
-8492,3740,20796,10964,-10662,-1,-4200,-3108,-17420,594,985,-1
-8144,4824,19956,9115,-10389,-1,-4268,-2744,-17564,833,1299,-1
-7332,6104,19552,7502,-9728,-1,-3956,-2848,-17420,811,1537,-1
-6916,6208,20308,5057,-9382,-1,-4036,-3300,-17596,741,1690,-1
-6552,7224,20336,2942,-8003,-1,-3592,-3496,-17824,731,1805,-1
-6764,7836,20052,1097,-6603,-1,-3868,-3764,-17520,743,1954,-1
-6684,8320,19832,-422,-4939,-1,-4300,-3704,-17212,875,2035,-1
-6424,8952,19476,-1642,-3252,-1,-4580,-3636,-17236,866,1876,-1
-6452,9360,19452,-2841,-1821,-1,-4504,-3904,-17148,739,1666,-1
-6716,8820,19176,-4429,-362,-1,-4368,-4308,-17240,439,1495,-1
-6544,8236,18712,-6419,803,-1,-4416,-4416,-17384,212,1235,-1
-6792,8128,18004,-8219,2234,-1,-4412,-4336,-17552,158,926,-1
-6804,9068,17552,-9749,3847,-1,-4372,-4264,-17692,155,653,-1
-6588,10832,17380,-10438,5815,-1,-4276,-4016,-17636,88,572,-1
-6124,12052,17840,-10806,7465,-1,-4308,-3712,-17668,-14,651,-1
-6296,12384,18136,-11018,8352,-1,-4344,-3504,-17500,-115,641,-1
-6236,11716,18412,-11211,9236,-1,-4432,-3644,-17588,-181,597,-1
-6292,11028,17860,-11917,10201,-1,-4332,-3760,-17388,-363,455,-1
-6508,10500,16420,-12886,11581,-1,-4156,-4028,-17756,-611,368,-1
-6456,10016,17200,-12949,12279,-1,-4324,-3780,-17796,-935,408,-1
-5396,11964,17840,-13958,12683,-1,-4164,-3360,-17696,-1063,521,-1
-4384,12760,17056,-13965,13385,-1,-4136,-3072,-17860,-928,668,-1
-3372,12332,16732,-13253,13172,-1,-4072,-2868,-17548,-869,749,-1
-2676,12928,15520,-13654,13120,-1,-4052,-2868,-17628,-941,875,-1
-2516,13008,14876,-13367,13056,-1,-4280,-3004,-17816,-901,1047,-1
-1736,13264,13736,-12739,12946,-1,-4284,-2860,-17624,-926,1307,-1
-476,13336,13100,-12501,12761,-1,-4212,-2656,-17520,-1079,1564,-1
-168,15928,13452,-11598,12934,-1,-4672,-2668,-17460,-1096,1552,-1
844,15484,11812,-10682,11943,-1,-4984,-2840,-18096,-1213,1420,-1
1036,15804,10692,-10043,11875,-1,-4796,-2744,-18252,-1229,1496,-1
1488,14296,9524,-9082,11305,-1,-4732,-2668,-18380,-1317,1621,-1
1412,12908,7580,-8997,10515,-1,-4708,-2400,-18048,-1288,1774,-1
2024,13020,6284,-8500,10418,-1,-4980,-2112,-18200,-1319,1815,-1
2316,12992,4840,-8181,9968,-1,-4968,-1932,-18040,-1291,1933,-1
2728,12948,3708,-7717,9226,-1,-5092,-1824,-18216,-1265,1993,-1
3324,12060,2988,-7085,9121,-1,-5004,-1748,-18152,-1222,2027,-1
4004,10120,1716,-6701,8723,-1,-4420,-1676,-19136,-1151,2132,-1
4588,8820,572,-6446,8539,-1,-5104,-1696,-18400,-1048,2097,-1
3892,10248,-1316,-5588,8782,-1,-5236,-2000,-18672,-871,1803,-1
5376,11064,-1320,-6063,8090,-1,-5436,-2164,-18776,-586,1378,-1
4476,10336,-3008,-5676,7088,-1,-5456,-2268,-18868,-109,1047,-1
4128,8236,-4356,-5961,6302,-1,-4856,-1748,-18376,-3,954,-1
