ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-17524,9476,9372,9829,9140,-1,8800,-4828,-18144,3043,-22570,-1
-18184,10264,6764,7795,7691,-1,10148,-4408,-18592,2190,-23685,-1
-18532,11024,8124,7316,6902,-1,8904,-4340,-20772,1292,-24519,-1
-18260,9644,8460,9102,7192,-1,10780,-4576,-22284,1676,-24728,-1
-18208,9556,8232,9136,8743,-1,12168,-5000,-22848,1767,-23824,-1
-17372,9424,7772,9386,9114,-1,10808,-5500,-22396,1220,-23292,-1
-17220,9116,6444,9354,8300,-1,10028,-4828,-22216,953,-23616,-1
-16872,7460,5200,10868,8259,-1,10084,-3628,-21992,892,-24125,-1
-16836,7048,3952,11967,8594,-1,9660,-2616,-20784,1211,-24450,-1
-15852,6516,5564,14026,10044,-1,8768,-1596,-19736,956,-23931,-1
-15468,8060,5576,15124,11181,-1,7132,-988,-17952,69,-23026,-1
-14580,7624,6256,16671,11714,-1,8804,-604,-16200,-1524,-21954,-1
-14460,7140,5888,17286,11585,-1,13480,888,-16824,-3004,-21022,-1
-15184,6576,5504,17375,11759,-1,17244,2824,-20420,-3053,-20094,-1
-15404,5536,5644,18598,12108,-1,15336,6388,-23924,-1652,-20968,-1
-16968,5908,5296,19330,12353,-1,8544,9400,-22080,-535,-23499,-1
-19128,7856,6340,20749,11391,-1,9948,9232,-18528,1363,-23961,-1
-21216,11520,6664,21857,8839,-1,7056,6432,-14604,-232,-23808,-1
-21716,15788,7964,23465,6982,-1,3556,3836,-14804,-3260,-25214,-1
-21148,18112,7460,24924,6249,-1,4368,2696,-16884,-5384,-27057,-1
-20476,17360,5680,26295,6774,-1,5764,3216,-19940,-6379,-27730,-1
-19316,12032,2476,26986,9232,-1,6808,4120,-22744,-6299,-29023,-1
-18776,8032,292,26418,11258,-1,6968,4364,-24980,-4542,-30919,-1
-18144,5000,-116,25355,12458,-1,9692,5404,-25996,-1915,-32164,-1
-17744,6328,1212,24166,13059,-1,6184,6020,-22000,-1035,-32768,-1
-16972,8888,3784,24177,12879,-1,5636,6432,-21392,-1201,-32768,-1
-16100,10032,5120,25240,12007,-1,3180,7620,-20396,-1095,-32768,-1
-15040,9732,5520,26223,10892,-1,2692,9632,-19684,-1239,-32768,-1
-13996,9780,6516,27334,9826,-1,4032,11268,-20420,-1410,-32768,-1
-13164,9392,7256,28969,8733,-1,4004,11848,-20652,-590,-32768,-1
-12508,9168,6824,30818,8318,-1,3480,11576,-20328,599,-32768,-1
-11392,8064,6636,32375,8487,-1,3136,11624,-19968,1738,-32768,-1
-9984,6596,6744,32767,8708,-1,4044,12188,-19828,2747,-32768,-1
-9240,5488,7568,32767,9144,-1,2932,12836,-19516,3044,-32768,-1
