ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
5152,-11220,-17664,5819,-32768,-1,-24716,-6160,-14012,5378,-1255,-1
-1164,-8368,-28396,8787,-32768,-1,-19444,-4348,-11060,7277,-1620,-1
-3512,-3404,-26136,17691,-32768,-1,-14304,-3812,-10168,10379,-1812,-1
-6316,-2340,-13616,25739,-31267,-1,-9816,-3744,-8888,15209,-2866,-1
-11384,-192,-8256,32767,-30554,-1,-7380,-2920,-7140,18600,-2506,-1
-11116,636,-5596,32767,-30751,-1,-5940,-2740,-6524,21234,-2467,-1
-19656,-3284,1956,32767,-32768,-1,-6256,-1940,-7088,21359,-3027,-1
-22324,-164,7056,32767,-32768,-1,-6776,-1168,-4268,17768,-4443,-1
-22320,1752,8312,32767,-32768,-1,292,1708,-2392,18893,-3987,-1
-14832,1404,7592,32767,-32768,-1,4904,3180,-1144,26482,-1583,-1
-20416,-1840,6644,32767,-32768,-1,4912,2324,-464,32767,-905,-1
-25760,-5828,10332,32767,-32695,-1,1368,664,-1132,32767,-1455,-1
-24068,-7248,10180,32767,-32768,-1,-12,648,-2476,32767,-2920,-1
-22576,-8228,9152,32767,-32768,-1,144,128,-2808,30073,-4871,-1
-23272,-5564,11216,32767,-32768,-1,-1568,1128,-1748,21475,-6292,-1
-23464,-3236,11708,32767,-32768,-1,2556,1112,-2452,14629,-7521,-1
-22472,-1528,12672,32767,-32768,-1,4884,1080,-1988,12682,-5033,-1
-23232,-1268,11376,32363,-32768,-1,4744,828,-2544,11670,-2529,-1
-23040,-1600,11428,27302,-32768,-1,1448,1336,-804,9297,-160,-1
-22564,3004,11704,23153,-32304,-1,-1220,1368,-1092,2283,1351,-1
-29240,8388,12724,21927,-32768,-1,-3704,732,-2936,-6362,5985,-1
-32768,12776,15248,18200,-32768,-1,-22700,2348,-7492,-14260,4396,-1
-32768,21344,22088,15229,-32768,-1,-28796,2796,-7084,-25101,1612,-1
-31876,32767,17184,11847,-32768,-1,-29948,-868,-20668,-25323,643,-1
-30676,32767,20788,13167,-32768,-1,-32768,-4284,-25704,-20474,544,-1
-32768,32767,24120,14665,-32768,-1,-2756,-13064,-32768,-26435,6181,-1
-32768,32767,20768,10493,-27768,-1,27132,-9376,-32768,-32768,26940,-1
-32768,32767,19504,8302,-12732,-1,-32768,-19188,-32768,8432,2026,-1
-26184,32767,17568,4979,-1009,-1,-32768,-18232,-22152,13983,-8442,-1
-30852,32767,15636,1814,9356,-1,-25088,-13540,-12608,7312,-7667,-1
-32768,32767,14900,-409,16035,-1,-17016,-10660,-20596,-2235,-4439,-1
-32768,32767,12888,-1575,20466,-1,-10620,-5480,-26504,-11655,-4074,-1
-32768,32767,13140,-5363,23000,-1,-11548,-168,-24328,-15853,-1563,-1
-31416,32767,12424,-10996,26901,-1,-13260,-236,-22852,-14148,-944,-1
-25804,21548,10904,-15551,27426,-1,-12768,-1992,-21360,-10744,-1120,-1
-21112,14000,11872,-17126,32767,-1,-9316,-2496,-17244,-5522,-687,-1
-18132,9732,12200,-18218,32767,-1,-6068,-2996,-13676,-621,-58,-1
-16968,7816,12564,-19281,32767,-1,-3692,-3200,-9992,2676,-182,-1
-16412,6336,12416,-20983,32767,-1,-896,-2232,-7028,4109,48,-1
-16088,6708,12232,-23046,32767,-1,308,-1624,-6568,4222,1023,-1
-17976,1996,9992,-23900,32767,-1,-1532,-588,-4068,3135,668,-1
-20112,1180,10432,-24422,32767,-1,-1688,1100,-1672,2078,400,-1
-22008,1524,10152,-23558,32767,-1,12,968,-1308,2416,-315,-1
-23956,3400,13056,-23128,32767,-1,1832,680,-1140,5577,-663,-1
-24172,3844,14052,-23678,32767,-1,1692,900,-52,9293,-1211,-1
-24536,4920,11868,-23657,32767,-1,1796,644,-232,11338,-1507,-1
-24076,7004,15512,-25529,32767,-1,1592,1392,-332,10255,-978,-1
-23608,8096,17204,-26441,32767,-1,548,1472,-976,4723,-270,-1
-26748,4996,16644,-26723,32767,-1,-124,1324,-800,-506,1404,-1
-27804,8316,20372,-27803,32767,-1,-720,2416,412,-4241,2815,-1
-29844,5316,16276,-29239,32767,-1,-1464,2008,620,-4893,3557,-1
-27912,4964,13228,-32768,32767,-1,-1200,1656,-1592,-5002,3813,-1
-30376,1652,11384,-32768,32767,-1,-2772,580,412,-6251,3353,-1
-26880,1688,4592,-32768,32767,-1,-4736,-228,752,-8038,3527,-1
-24324,1796,836,-32768,32767,-1,-7260,-3100,800,-10638,4006,-1
-18416,2416,-8912,-32768,32767,-1,-15080,-6372,-3124,-19835,3126,-1
-12000,-1408,-20824,-32768,29774,-1,-21744,-11316,-15520,-32768,-650,-1
-2968,-10808,-32768,-32768,24773,-1,-32768,-23136,-32768,-32768,-603,-1
3892,-12304,-32768,-32768,21324,-1,-32768,-16164,-18936,-32768,3228,-1
1100,-16492,-25284,-32768,15706,-1,-32768,-7604,-32768,-10449,-5528,-1
9064,-21780,-32768,32767,27056,-1,-32768,1616,-32768,12269,-4507,-1
-11428,-32108,-3420,9616,12670,-1,-28364,3168,-27548,20728,-2322,-1
