ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-15476,5008,-5960,4493,-4207,-1,-2196,3120,-18788,-566,1091,-1
-15604,4652,-6160,4193,-3978,-1,-2128,2640,-18868,-322,830,-1
-15604,4516,-6224,3642,-3819,-1,-2556,2108,-19216,79,252,-1
-15452,4332,-6116,2997,-3842,-1,-2412,1808,-19568,505,-109,-1
-15100,4264,-6352,2337,-3837,-1,-2996,1716,-18704,882,-472,-1
-14796,4280,-6440,1713,-3752,-1,-3172,1848,-17344,681,-976,-1
-14296,4220,-6852,1137,-3528,-1,-3272,2016,-16512,-95,-1538,-1
-13832,3984,-6820,759,-3209,-1,-2556,2316,-16708,-767,-1897,-1
-13324,3696,-7124,523,-2752,-1,-2464,2572,-16828,-1442,-2005,-1
-13088,3600,-7156,526,-2209,-1,-2420,2596,-17112,-2106,-2064,-1
-13036,3504,-6876,704,-1742,-1,-2056,2788,-17848,-2190,-2212,-1
-13104,3588,-6700,1117,-1504,-1,-1868,3256,-18276,-1818,-2129,-1
-13288,3420,-6504,1639,-1323,-1,-1684,3792,-18060,-1424,-1863,-1
-13580,3224,-6484,2031,-1298,-1,-2056,4724,-17696,-1346,-1604,-1
-13732,3276,-6392,2338,-1274,-1,-1840,5864,-17300,-1384,-1395,-1
-13764,3000,-6744,2348,-1470,-1,-1304,6716,-17084,-1272,-1013,-1
-13604,2564,-7528,2057,-1728,-1,-1028,6996,-16872,-1372,-440,-1
-13432,2480,-7940,1551,-1960,-1,-648,6968,-17484,-1184,270,-1
-13316,2468,-8548,884,-2247,-1,-408,6876,-17572,-932,919,-1
-13288,2708,-8700,189,-2522,-1,12,6520,-18156,-484,1491,-1
-13328,2760,-8880,-425,-2806,-1,-608,6068,-18432,-50,2020,-1
-13468,2908,-8904,-980,-3113,-1,-1508,5960,-18264,466,2324,-1
-13412,2924,-9192,-1295,-3317,-1,-1876,6072,-17608,698,2360,-1
-13384,3212,-8848,-1675,-3290,-1,-2428,6240,-16876,413,2177,-1
-13440,3572,-8648,-1784,-3172,-1,-2188,6232,-16756,-98,1857,-1
-13332,3860,-8940,-1710,-2916,-1,-1852,5880,-16516,-471,1562,-1
-13324,3992,-9028,-1724,-2644,-1,-1724,5584,-16572,-624,1236,-1
-12768,4508,-9224,-1252,-1962,-1,-1080,5096,-16328,-565,1007,-1
-12420,5576,-9008,-300,-1142,-1,-1032,4444,-15948,-542,1055,-1
-12416,4532,-8092,239,-692,-1,-1456,3844,-15444,-711,971,-1
-12856,4184,-6876,629,-299,-1,-1336,3324,-15720,-1262,900,-1
-14112,3956,-6476,804,155,-1,-640,2400,-17424,-2410,1081,-1
-16024,3024,-6724,1025,654,-1,1220,672,-19752,-3036,1733,-1
-17488,3332,-5820,1794,1721,-1,3276,-1780,-22268,-2006,2757,-1
-17452,3868,-4108,2555,3384,-1,4652,-5392,-25744,-264,3890,-1
-18156,4704,-2316,3293,4291,-1,572,-9460,-29928,-1269,4462,-1
-21308,5380,-960,4045,5406,-1,-1000,-14412,-30868,1280,3635,-1
-23664,5552,1040,5704,6723,-1,-4460,-18884,-28168,8278,1249,-1
-22028,5836,1812,8032,7981,-1,-4152,-17136,-22288,10874,-2422,-1
-20884,4044,2572,9228,9027,-1,-828,-11284,-17792,7821,-4667,-1
